mal_id,name,series,genre,rarity,image_url,favorites
160793,Hanako Yamada,Hitoribocchi no Marumaru Seikatsu,Anime,1,https://cdn.myanimelist.net/images/characters/13/403540.jpg,1
160367,Kai Yawara,Hitoribocchi no Marumaru Seikatsu,Anime,1,https://cdn.myanimelist.net/images/characters/16/379114.jpg,7
66171,Kyouko Hori,Horimiya,Anime,5,https://cdn.myanimelist.net/images/characters/16/318188.jpg,12696
66965,Remi Ayasaki,Horimiya,Anime,2,https://cdn.myanimelist.net/images/characters/8/422261.jpg,420
78279,Yuriko Hori,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/14/318266.jpg,33
91371,Kyousuke Hori,Horimiya,Anime,3,https://cdn.myanimelist.net/images/characters/7/318212.jpg,1082
66969,Souta Hori,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/13/318501.jpg,176
72463,Chika Ichijou,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/8/318270.jpg,2
72467,Motoko Iura,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/3/444401.jpg,9
72449,Sakura Kouno,Horimiya,Anime,2,https://cdn.myanimelist.net/images/characters/6/424146.jpg,360
196059,Iori Miyamura,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/5/478151.jpg,6
72457,Daiki Mizouchi,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/5/478150.jpg,1
66971,Yuuna Okuyama,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/7/478149.jpg,2
72459,Honoka Sawada,Horimiya,Anime,2,https://cdn.myanimelist.net/images/characters/5/318276.jpg,435
72465,Makio Tanihara,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/8/336508.jpg,6
72455,Ichirou Watabe,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/15/362186.jpg,1
164028,Kayo Yashiro,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/3/440005.jpg,3
66963,Yuki Yoshikawa,Horimiya,Anime,3,https://cdn.myanimelist.net/images/characters/9/424143.jpg,1515
204727,Miki Yoshikawa,Horimiya,Anime,1,https://cdn.myanimelist.net/images/characters/2/461648.jpg,2
233035,Aoi Kitahara,Horimiya: Piece,Anime,1,https://cdn.myanimelist.net/images/characters/10/518067.jpg,1
234797,Maya Nogami,Horimiya: Piece,Anime,1,https://cdn.myanimelist.net/images/characters/16/522324.jpg,1
164020,Takeru Sengoku,Horimiya: Piece,Anime,1,https://cdn.myanimelist.net/images/characters/15/362359.jpg,1
495,Setsuko,Hotaru no Haka,Anime,2,https://cdn.myanimelist.net/images/characters/10/273207.jpg,481
222075,Aunt,Hotaru no Haka,Anime,1,https://cdn.myanimelist.net/images/characters/8/497110.jpg,1
222076,Farmer,Hotaru no Haka,Anime,1,https://cdn.myanimelist.net/images/characters/9/497111.jpg,3
158193,Mrs. Yokokawa,Hotaru no Haka,Anime,1,https://cdn.myanimelist.net/images/characters/6/423031.jpg,3
179213,Natsumi Hodaka,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/8/402676.jpg,39
179212,Yuuki Kuroiwa,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/4/402677.jpg,54
179214,Makoto Oono,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/6/402679.jpg,49
179211,Hina Tsurugi,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/12/402675.jpg,46
179215,Sayaka Kotani,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/16/419517.jpg,4
185824,Natsumi's Mother,Houkago Teibou Nisshi,Anime,1,https://cdn.myanimelist.net/images/characters/7/466337.jpg,1
55133,Eru Chitanda,Hyouka,Anime,5,https://cdn.myanimelist.net/images/characters/11/514101.jpg,9004
55135,Satoshi Fukube,Hyouka,Anime,2,https://cdn.myanimelist.net/images/characters/2/164607.jpg,705
55137,Mayaka Ibara,Hyouka,Anime,2,https://cdn.myanimelist.net/images/characters/16/328959.jpg,669
55131,Houtarou Oreki,Hyouka,Anime,5,https://cdn.myanimelist.net/images/characters/15/308148.jpg,23007
67305,Cooking Research Society President,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/6/175201.jpg,1
59969,Kurako Eba,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/6/169539.jpg,3
67293,Naoki Gotou,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/8/175197.jpg,1
65635, Henmi,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/3/175167.jpg,2
67309, Iizuka,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/12/175171.jpg,1
56157,Fuyumi Irisu,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/11/171169.jpg,116
56159,Youko Itoigawa,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/3/165453.jpg,1
59967,Kaho Juumonji,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/12/181511.jpg,24
70795, Konari,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/5/181513.jpg,4
59973,Ayako Kouchi,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/5/173705.jpg,4
67303, Matsushiro,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/9/175175.jpg,3
70781, Nakayama,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/16/181517.jpg,3
66009, Onodera,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/9/175179.jpg,1
56161,Tomoe Oreki,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/6/175267.jpg,32
67299,Quiz Research Society Vice-President,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/11/175209.jpg,2
59981,Misaki Sawakiguchi,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/2/169541.jpg,17
65463,Jirou Tanabe,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/9/175271.jpg,2
70789, Tanimoto,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/4/181523.jpg,1
65637, Tayama,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/13/175213.jpg,1
59985,Midori Yamanishi,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/8/169549.jpg,2
65187, Yamauchi,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/8/171171.jpg,1
65631,Shouko Yuasa,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/12/175277.jpg,2
59977,Kayo Zenna,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/9/168977.jpg,1
59975,Rie Zenna,Hyouka,Anime,1,https://cdn.myanimelist.net/images/characters/7/168979.jpg,1
185511,Josee,Josee to Tora to Sakana-tachi,Anime,3,https://cdn.myanimelist.net/images/characters/10/441918.jpg,1167
185514,Kana Kishimoto,Josee to Tora to Sakana-tachi,Anime,1,https://cdn.myanimelist.net/images/characters/12/458123.jpg,19
185512,Mai Ninomiya,Josee to Tora to Sakana-tachi,Anime,1,https://cdn.myanimelist.net/images/characters/7/458137.jpg,151
185515,Chizu Yamamura,Josee to Tora to Sakana-tachi,Anime,1,https://cdn.myanimelist.net/images/characters/5/458136.jpg,16
30561,Kukuru Anrakutei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/7/173549.jpg,211
30559,Tetora Bouhatei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/6/177653.jpg,38
28371,Marii Buratei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/13/145959.jpg,173
28372,Kigurumi Haroukitei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/5/177655.jpg,49
30560,Gankyou Kuurubiyuutei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/13/149113.jpg,53
68317,Mask,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/7/176971.jpg,11
102547,Old woman 3,Joshiraku,Anime,1,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,4
73683,Uzannu Uzatei,Joshiraku,Anime,1,https://cdn.myanimelist.net/images/characters/12/186507.jpg,4
19566,Mio Akiyama,K-On!,Anime,5,https://cdn.myanimelist.net/images/characters/11/48547.jpg,13504
19565,Yui Hirasawa,K-On!,Anime,5,https://cdn.myanimelist.net/images/characters/6/326131.jpg,14312
19568,Tsumugi Kotobuki,K-On!,Anime,5,https://cdn.myanimelist.net/images/characters/8/51210.jpg,6584
21173,Azusa Nakano,K-On!,Anime,5,https://cdn.myanimelist.net/images/characters/15/86736.jpg,6856
19567,Ritsu Tainaka,K-On!,Anime,5,https://cdn.myanimelist.net/images/characters/6/51212.jpg,5465
67407,Father Hirasawa,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/15/283013.jpg,2
67011,Mother Hirasawa,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/11/283014.jpg,3
19571,Ui Hirasawa,K-On!,Anime,2,https://cdn.myanimelist.net/images/characters/7/79861.jpg,722
133815,Hitomi Hoshino,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/11/291909.jpg,1
19570,Nodoka Manabe,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/15/80300.jpg,237
23344,Megumi Sokabe,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/14/89626.jpg,3
31526,Jun Suzuki,K-On!,Anime,1,https://cdn.myanimelist.net/images/characters/3/95854.jpg,87
19569,Sawako Yamanaka,K-On!,Anime,2,https://cdn.myanimelist.net/images/characters/9/72659.jpg,443
31619,Aya,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/8/84054.jpg,1
67409, Horigome,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/12/246553.jpg,1
33872,Norimi Kawaguchi,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/8/100408.jpg,3
31618,Mrs. Kawakami,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/8/84060.jpg,2
134000,Shizuka Kinoshita,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/3/292371.jpg,1
68185,Youko Sasaki,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/3/176763.jpg,2
133821,Akane Satou,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/5/291911.jpg,2
128571,Student Council Treasurer,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/14/282238.jpg,1
68163,Himeko Tachibana,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/7/176743.jpg,7
133998,Fuuko Takahashi,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/11/292369.jpg,1
133819,Eri Taki,K-On! Movie,Anime,1,https://cdn.myanimelist.net/images/characters/5/291910.jpg,3
128559,Tomi Ichimonji,K-On!!,Anime,1,https://cdn.myanimelist.net/images/characters/11/282226.jpg,1
67937,Ichigo Wakaouji,K-On!!,Anime,1,https://cdn.myanimelist.net/images/characters/15/176385.jpg,4
128572,Sayaka,K-On!: Live House!,Anime,1,https://cdn.myanimelist.net/images/characters/6/282239.jpg,1
136359,Kaguya Shinomiya,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,5,https://cdn.myanimelist.net/images/characters/2/504723.jpg,26409
136685,Miyuki Shirogane,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,5,https://cdn.myanimelist.net/images/characters/16/371541.jpg,8225
174785,Moeha Fujiwara,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/12/395332.jpg,13
140810,Chika Fujiwara,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,5,https://cdn.myanimelist.net/images/characters/15/559031.jpg,16022
143196,Ai Hayasaka,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,5,https://cdn.myanimelist.net/images/characters/8/504012.jpg,13040
152052,Miko Iino,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,4,https://cdn.myanimelist.net/images/characters/16/376603.jpg,2996
152051,Nagisa Kashiwagi,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/8/384774.jpg,28
176685,Tsubame Koyasu,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/5/414938.jpg,99
183197,Rei Onodera,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/15/457000.jpg,8
205282,Previous Student Council President,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/14/476349.jpg,6
183429,Momo Ryuuju,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,1,https://cdn.myanimelist.net/images/characters/16/473408.jpg,12
182574,Maki Shijou,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,2,https://cdn.myanimelist.net/images/characters/16/409888.jpg,575
167438,Father Shirogane,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,2,https://cdn.myanimelist.net/images/characters/16/408120.jpg,849
161287,Kei Shirogane,Kaguya-sama wa Kokurasetai: First Kiss wa Owaranai,Anime,3,https://cdn.myanimelist.net/images/characters/4/395331.jpg,1058
168256,Betsy Beltoise,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/5/488981.jpg,2
217255,Confessing Boy,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/7/487443.jpg,1
174784,Toyomi Fujiwara,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/6/405132.jpg,26
184548,Mirin Hinokuchi,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/9/414501.jpg,1
166093,Karen Kino,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/2/411790.jpg,17
183421,Erika Kose,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/15/411792.jpg,10
168135,Mikiti,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/7/395329.jpg,2
183542,Saburou Odajima,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/13/412014.jpg,28
183980,Adolphe Pescarolo,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/7/412879.jpg,7
183543,J. Suzuki,Kaguya-sama wa Kokurasetai: Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/7/412015.jpg,10
183427,Shizuku Asahi,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/3/476348.jpg,2
218070,Chika's Admirer,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/2/489223.jpg,2
183418,Gigako,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/3/411789.jpg,4
184143,Nao Hayasaka,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/6/473609.jpg,4
168664,Kobachi Osaragi,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/4/404907.jpg,27
210425,Pretty Guy A,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/2/488923.jpg,4
210426,Pretty Guy B,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/11/488924.jpg,2
211046,Teppei Tanaka,Kaguya-sama wa Kokurasetai: Ultra Romantic,Anime,1,https://cdn.myanimelist.net/images/characters/10/474684.jpg,3
183754,Kyoko Ootomo,Kaguya-sama wa Kokurasetai? Tensai-tachi no Renai Zunousen,Anime,1,https://cdn.myanimelist.net/images/characters/5/412433.jpg,4
177001,Erika Amano,Kakkou no Iinazuke Season 2,Anime,2,https://cdn.myanimelist.net/images/characters/7/458801.jpg,292
209315,Ai Mochizuki,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/9/588021.jpg,28
186023,Hiro Segawa,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/5/525317.jpg,167
183547,Sachi Umino,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/7/458804.jpg,180
190977,Ritsuko Amano,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/7/600996.jpg,1
190976,Souichirou Amano,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/4/473225.jpg,4
189353,Shion Asuma,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/4/476084.jpg,5
189352,Youhei Umino,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/2/473816.jpg,9
188748,Namie Umino,Kakkou no Iinazuke Season 2,Anime,1,https://cdn.myanimelist.net/images/characters/11/473050.jpg,7
161286,Chizuru Ichinose,"Kanojo, Okarishimasu 4th Season",Anime,5,https://cdn.myanimelist.net/images/characters/4/484261.jpg,11274
172478,Sayuri Ichinose,"Kanojo, Okarishimasu 4th Season",Anime,1,https://cdn.myanimelist.net/images/characters/15/414333.jpg,31
172649,Nagomi Kinoshita,"Kanojo, Okarishimasu 4th Season",Anime,1,https://cdn.myanimelist.net/images/characters/9/409379.jpg,56
184409,Harumi Kinoshita,"Kanojo, Okarishimasu 4th Season",Anime,1,https://cdn.myanimelist.net/images/characters/6/414184.jpg,3
189399,Umi Nakano,"Kanojo, Okarishimasu 4th Season",Anime,1,https://cdn.myanimelist.net/images/characters/4/478631.jpg,5
169181,Mami Nanami,"Kanojo, Okarishimasu 4th Season",Anime,3,https://cdn.myanimelist.net/images/characters/4/491833.jpg,1948
171851,Sumi Sakurasawa,"Kanojo, Okarishimasu 4th Season",Anime,4,https://cdn.myanimelist.net/images/characters/9/484263.jpg,3554
175269,Ruka Sarashina,"Kanojo, Okarishimasu 4th Season",Anime,4,https://cdn.myanimelist.net/images/characters/11/409385.jpg,3509
189401,Hiroshi Ushiide,"Kanojo, Okarishimasu 4th Season",Anime,1,https://cdn.myanimelist.net/images/characters/13/473924.jpg,1
175908,Mini Yaemori,"Kanojo, Okarishimasu 4th Season",Anime,2,https://cdn.myanimelist.net/images/characters/11/504876.jpg,295
319,Mai Kawasumi,Kanon (2006),Anime,2,https://cdn.myanimelist.net/images/characters/14/162569.jpg,791
248,Nayuki Minase,Kanon (2006),Anime,2,https://cdn.myanimelist.net/images/characters/12/75628.jpg,383
317,Shiori Misaka,Kanon (2006),Anime,2,https://cdn.myanimelist.net/images/characters/2/81057.jpg,290
318,Makoto Sawatari,Kanon (2006),Anime,2,https://cdn.myanimelist.net/images/characters/2/79216.jpg,591
250,Ayu Tsukimiya,Kanon (2006),Anime,3,https://cdn.myanimelist.net/images/characters/12/33327.jpg,1142
322,Mishio Amano,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/6/32977.jpg,7
333,Sayuri Kurata,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/15/75634.jpg,113
320,Akiko Minase,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/8/39463.jpg,44
321,Kaori Misaka,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/13/75633.jpg,8
87705,Shiori's Doctor,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/7/212673.jpg,1
87709,Teacher,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/3/212677.jpg,1
87713,Waitress,Kanon (2006),Anime,1,https://cdn.myanimelist.net/images/characters/9/212681.jpg,1
211945,Kaoruko Waguri,Kaoru Hana wa Rin to Saku,Anime,4,https://cdn.myanimelist.net/images/characters/7/586472.jpg,3009
226703,Suzuka Asakura,Kaoru Hana wa Rin to Saku,Anime,1,https://cdn.myanimelist.net/images/characters/10/507971.jpg,1
210349,Subaru Hoshina,Kaoru Hana wa Rin to Saku,Anime,2,https://cdn.myanimelist.net/images/characters/10/586474.jpg,547
226702,Ayumi Sawatari,Kaoru Hana wa Rin to Saku,Anime,1,https://cdn.myanimelist.net/images/characters/6/508527.jpg,10
274593,Shin Tsukada,Kaoru Hana wa Rin to Saku,Anime,1,https://cdn.myanimelist.net/images/characters/15/599659.jpg,1
220513,Kyouko Tsumugi,Kaoru Hana wa Rin to Saku,Anime,1,https://cdn.myanimelist.net/images/characters/5/599660.jpg,91
226746,Madoka Yuzuhara,Kaoru Hana wa Rin to Saku,Anime,1,https://cdn.myanimelist.net/images/characters/14/506588.jpg,120
182080,Miyako Shikimori,Kawaii dake ja Nai Shikimori-san,Anime,4,https://cdn.myanimelist.net/images/characters/5/458966.jpg,3052
184892,Yui Hachimitsu,Kawaii dake ja Nai Shikimori-san,Anime,2,https://cdn.myanimelist.net/images/characters/10/465559.jpg,339
208891,Homeroom Teacher,Kawaii dake ja Nai Shikimori-san,Anime,1,https://cdn.myanimelist.net/images/characters/13/474131.jpg,2
206326,Motoko Izumi,Kawaii dake ja Nai Shikimori-san,Anime,1,https://cdn.myanimelist.net/images/characters/16/469967.jpg,78
181581,Ai Kamiya,Kawaii dake ja Nai Shikimori-san,Anime,2,https://cdn.myanimelist.net/images/characters/13/466530.jpg,424
191732,Kyou Nekozaki,Kawaii dake ja Nai Shikimori-san,Anime,1,https://cdn.myanimelist.net/images/characters/9/465560.jpg,35
209010,Fuji Shikimori,Kawaii dake ja Nai Shikimori-san,Anime,1,https://cdn.myanimelist.net/images/characters/8/472184.jpg,68
209009,Miyabi Shikimori,Kawaii dake ja Nai Shikimori-san,Anime,1,https://cdn.myanimelist.net/images/characters/13/481332.jpg,8
170064,Mizuha Kiryuu,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/6/384236.jpg,159
170062,Yuika Koga,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/13/384235.jpg,59
170065,Mao Nanjou,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/3/385735.jpg,45
170061,Sayuki Tokihara,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,2,https://cdn.myanimelist.net/images/characters/2/517927.jpg,366
172364,Angel Keiki,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/13/386103.jpg,2
172365,Devil Keiki,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/3/386104.jpg,1
172200,Ayano Fujimoto,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/5/518578.jpg,33
170078,Koharu Ootori,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/11/386467.jpg,51
172367,Vegetarian's Owner,Kawaikereba Hentai demo Suki ni Natte Kuremasu ka?,Anime,1,https://cdn.myanimelist.net/images/characters/15/386115.jpg,2
212427,Suletta Mercury,Kidou Senshi Gundam: Suisei no Majo,Anime,2,https://cdn.myanimelist.net/images/characters/5/481029.jpg,766
212447,Miorine Rembran,Kidou Senshi Gundam: Suisei no Majo,Anime,2,https://cdn.myanimelist.net/images/characters/5/481040.jpg,406
220830,Renee Costa,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/7/494995.jpg,2
218370,Secelia Dote,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/15/489630.jpg,35
222472,Norea Du Noc,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/14/497801.jpg,9
220829,Sabina Fardin,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/2/494994.jpg,4
219290,Ojelo Gabel,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/15/491436.jpg,1
218369,Petra Itta,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/7/489628.jpg,1
220833,Henao Jazz,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/4/494999.jpg,1
219292,Lilique Kadoka Lipati,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/4/491438.jpg,1
219293,Aliya Mahvash,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/10/491439.jpg,1
218566,Prospera Mercury,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/8/490082.jpg,32
217018,Nika Nanaura,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/9/489673.jpg,25
219291,Till Nys,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/2/491437.jpg,2
217019,Chuatury Panlunch,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/11/487017.jpg,68
222471,Sophie Pulone,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/6/497800.jpg,14
218368,Felsi Rollo,Kidou Senshi Gundam: Suisei no Majo,Anime,1,https://cdn.myanimelist.net/images/characters/4/489627.jpg,3
33582,Agiri Goshiki,Kill Me Baby,Anime,2,https://cdn.myanimelist.net/images/characters/13/173323.jpg,323
33584,Yasuna Oribe,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/images/characters/12/284428.jpg,219
32769,Sonya,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/images/characters/13/153367.jpg,133
54737,Extra Boys,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,2
54735,Extra Girls,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/img/sp/icon/apple-touch-icon-256.png,1
138101,Little Girl ,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/images/characters/3/299456.jpg,3
54733,Unused Character,Kill Me Baby,Anime,1,https://cdn.myanimelist.net/images/characters/14/173325.jpg,54
146157,Nezuko Kamado,Kimetsu no Yaiba,Anime,5,https://cdn.myanimelist.net/images/characters/2/378254.jpg,14394
246848,Cocky Demon Slayer,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/9/546006.jpg,3
246843,Eldest Sister Spider Demon,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/8/546001.jpg,1
172053,Father Spider Demon,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/13/385243.jpg,2
172092,Hand Demon,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/7/385331.jpg,7
173539,Horned Demon,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/3/388818.jpg,1
173526,Kaigaku,Kimetsu no Yaiba,Anime,1,https://cdn.myanimelist.net/images/characters/7/508549.jpg,19
